corpus,subset,seed,words,rung,word,surprisal
babylm,babylm_S1,7,1500000,1.5M,drink,8.974337
babylm,babylm_S1,7,1500000,1.5M,drive,8.409484
babylm,babylm_S1,7,1500000,1.5M,drop,9.757061
babylm,babylm_S1,7,1500000,1.5M,dry,9.581470
babylm,babylm_S1,7,1500000,1.5M,dryer,12.915553
babylm,babylm_S1,7,1500000,1.5M,duck,11.630540
babylm,babylm_S1,7,1500000,1.5M,dump,11.465611
babylm,babylm_S1,7,1500000,1.5M,each,7.330742
babylm,babylm_S1,7,1500000,1.5M,ear,9.188666
babylm,babylm_S1,7,1500000,1.5M,eat,7.828770
babylm,babylm_S1,7,1500000,1.5M,egg,10.245151
babylm,babylm_S1,7,1500000,1.5M,elephant,10.606148
babylm,babylm_S1,7,1500000,1.5M,empty,9.168320
babylm,babylm_S1,7,1500000,1.5M,every,7.433359
babylm,babylm_S1,7,1500000,1.5M,eye,9.031643
babylm,babylm_S1,7,1500000,1.5M,face,7.390744
babylm,babylm_S1,7,1500000,1.5M,fall,9.288528
babylm,babylm_S1,7,1500000,1.5M,farm,9.311035
babylm,babylm_S1,7,1500000,1.5M,fast,8.232781
babylm,babylm_S1,7,1500000,1.5M,feed,9.070322
babylm,babylm_S1,7,1500000,1.5M,find,6.999168
babylm,babylm_S1,7,1500000,1.5M,fine,7.663461
babylm,babylm_S1,7,1500000,1.5M,finger,8.906720
babylm,babylm_S1,7,1500000,1.5M,finish,8.635640
babylm,babylm_S1,7,1500000,1.5M,first,7.223698
babylm,babylm_S1,7,1500000,1.5M,fish,9.288738
babylm,babylm_S1,7,1500000,1.5M,fit,9.088683
babylm,babylm_S1,7,1500000,1.5M,fix,9.419251
babylm,babylm_S1,7,1500000,1.5M,flag,9.379466
babylm,babylm_S1,7,1500000,1.5M,flower,10.169813
babylm,babylm_S1,7,1500000,1.5M,food,8.315886
babylm,babylm_S1,7,1500000,1.5M,foot,8.896753
babylm,babylm_S1,7,1500000,1.5M,for,3.995180
babylm,babylm_S1,7,1500000,1.5M,fork,11.070307
babylm,babylm_S1,7,1500000,1.5M,french,12.430785
babylm,babylm_S1,7,1500000,1.5M,friend,6.602389
babylm,babylm_S1,7,1500000,1.5M,frog,9.297182
babylm,babylm_S1,7,1500000,1.5M,full,8.097797
babylm,babylm_S1,7,1500000,1.5M,game,8.029382
babylm,babylm_S1,7,1500000,1.5M,garage,10.095690
babylm,babylm_S1,7,1500000,1.5M,garbage,11.172350
babylm,babylm_S1,7,1500000,1.5M,garden,8.109490
babylm,babylm_S1,7,1500000,1.5M,gas,9.243760
babylm,babylm_S1,7,1500000,1.5M,gentle,10.312794
babylm,babylm_S1,7,1500000,1.5M,get,6.144536
babylm,babylm_S1,7,1500000,1.5M,giraffe,11.960482
babylm,babylm_S1,7,1500000,1.5M,girl,6.321823
babylm,babylm_S1,7,1500000,1.5M,give,6.888183
babylm,babylm_S1,7,1500000,1.5M,glass,9.217101
babylm,babylm_S1,7,1500000,1.5M,glasses,10.612194
babylm,babylm_S1,7,1500000,1.5M,gloves,10.937066
babylm,babylm_S1,7,1500000,1.5M,glue,11.414295
babylm,babylm_S1,7,1500000,1.5M,go,6.243162
babylm,babylm_S1,7,1500000,1.5M,good,6.605808
babylm,babylm_S1,7,1500000,1.5M,goose,11.137839
babylm,babylm_S1,7,1500000,1.5M,grandma,11.229659
babylm,babylm_S1,7,1500000,1.5M,grandpa,11.339907
babylm,babylm_S1,7,1500000,1.5M,grapes,12.754548
babylm,babylm_S1,7,1500000,1.5M,grass,8.663806
babylm,babylm_S1,7,1500000,1.5M,green,8.654708
babylm,babylm_S1,7,1500000,1.5M,gum,11.734554
babylm,babylm_S1,7,1500000,1.5M,hair,8.260258
babylm,babylm_S1,7,1500000,1.5M,hamburger,12.863035
babylm,babylm_S1,7,1500000,1.5M,hammer,10.934848
babylm,babylm_S1,7,1500000,1.5M,hand,6.694617
babylm,babylm_S1,7,1500000,1.5M,happy,8.719592
babylm,babylm_S1,7,1500000,1.5M,hard,7.213177
babylm,babylm_S1,7,1500000,1.5M,hat,9.576992
babylm,babylm_S1,7,1500000,1.5M,hate,7.740071
babylm,babylm_S1,7,1500000,1.5M,have,4.228871
babylm,babylm_S1,7,1500000,1.5M,he,5.622423
babylm,babylm_S1,7,1500000,1.5M,head,6.054552
babylm,babylm_S1,7,1500000,1.5M,hear,6.600776
babylm,babylm_S1,7,1500000,1.5M,heavy,8.560098
babylm,babylm_S1,7,1500000,1.5M,helicopter,11.298911
babylm,babylm_S1,7,1500000,1.5M,hello,11.499097
babylm,babylm_S1,7,1500000,1.5M,help,7.958613
babylm,babylm_S1,7,1500000,1.5M,her,4.250164
babylm,babylm_S1,7,1500000,1.5M,here,6.561941
babylm,babylm_S1,7,1500000,1.5M,hi,10.426408
babylm,babylm_S1,7,1500000,1.5M,hide,10.110917
babylm,babylm_S1,7,1500000,1.5M,high,7.511486
babylm,babylm_S1,7,1500000,1.5M,him,4.154742
babylm,babylm_S1,7,1500000,1.5M,his,4.652547
babylm,babylm_S1,7,1500000,1.5M,hit,9.309986
babylm,babylm_S1,7,1500000,1.5M,hold,8.483253
babylm,babylm_S1,7,1500000,1.5M,home,5.198395
babylm,babylm_S1,7,1500000,1.5M,horse,8.677190
babylm,babylm_S1,7,1500000,1.5M,hose,10.536051
babylm,babylm_S1,7,1500000,1.5M,hot,9.266293
babylm,babylm_S1,7,1500000,1.5M,house,7.399961
babylm,babylm_S1,7,1500000,1.5M,how,7.415656
babylm,babylm_S1,7,1500000,1.5M,hug,11.438672
babylm,babylm_S1,7,1500000,1.5M,hungry,9.619733
babylm,babylm_S1,7,1500000,1.5M,hurry,11.114703
babylm,babylm_S1,7,1500000,1.5M,hurt,9.069321
babylm,babylm_S1,7,1500000,1.5M,i,8.738170
babylm,babylm_S1,7,1500000,1.5M,ice,9.003477
babylm,babylm_S1,7,1500000,1.5M,if,6.058794
babylm,babylm_S1,7,1500000,1.5M,inside,8.174626
babylm,babylm_S1,7,1500000,1.5M,into,5.544946
babylm,babylm_S1,7,1500000,1.5M,is,3.901121
babylm,babylm_S1,7,1500000,1.5M,it,4.480139
babylm,babylm_S1,7,1500000,1.5M,jacket,10.940045
babylm,babylm_S1,7,1500000,1.5M,jar,9.917143
babylm,babylm_S1,7,1500000,1.5M,jeans,12.137876
babylm,babylm_S1,7,1500000,1.5M,jelly,13.264510
babylm,babylm_S1,7,1500000,1.5M,juice,11.230909
babylm,babylm_S1,7,1500000,1.5M,jump,11.123458
babylm,babylm_S1,7,1500000,1.5M,keys,11.128468
babylm,babylm_S1,7,1500000,1.5M,kick,9.989189
babylm,babylm_S1,7,1500000,1.5M,kiss,9.500977
babylm,babylm_S1,7,1500000,1.5M,kitchen,8.037315
babylm,babylm_S1,7,1500000,1.5M,kitty,12.008205
babylm,babylm_S1,7,1500000,1.5M,knee,10.270232
babylm,babylm_S1,7,1500000,1.5M,knife,9.653767
babylm,babylm_S1,7,1500000,1.5M,knock,10.206319
babylm,babylm_S1,7,1500000,1.5M,ladder,10.296327
babylm,babylm_S1,7,1500000,1.5M,lady,9.428778
babylm,babylm_S1,7,1500000,1.5M,lamb,11.348018
babylm,babylm_S1,7,1500000,1.5M,lamp,11.227033
babylm,babylm_S1,7,1500000,1.5M,last,7.469661
babylm,babylm_S1,7,1500000,1.5M,later,7.820770
babylm,babylm_S1,7,1500000,1.5M,lawn,10.714882
babylm,babylm_S1,7,1500000,1.5M,leg,8.470991
babylm,babylm_S1,7,1500000,1.5M,lick,11.292058
babylm,babylm_S1,7,1500000,1.5M,light,8.317152
babylm,babylm_S1,7,1500000,1.5M,like,4.731955
babylm,babylm_S1,7,1500000,1.5M,lion,10.922298
babylm,babylm_S1,7,1500000,1.5M,lips,9.117697
babylm,babylm_S1,7,1500000,1.5M,listen,10.558004
babylm,babylm_S1,7,1500000,1.5M,little,5.678700
babylm,babylm_S1,7,1500000,1.5M,living,8.518330
babylm,babylm_S1,7,1500000,1.5M,lollipop,13.867639
babylm,babylm_S1,7,1500000,1.5M,long,6.260567
babylm,babylm_S1,7,1500000,1.5M,look,8.816165
babylm,babylm_S1,7,1500000,1.5M,loud,9.473867
babylm,babylm_S1,7,1500000,1.5M,love,7.036085
babylm,babylm_S1,7,1500000,1.5M,lunch,9.573780
babylm,babylm_S1,7,1500000,1.5M,mad,8.596973
babylm,babylm_S1,7,1500000,1.5M,make,6.226077
babylm,babylm_S1,7,1500000,1.5M,man,6.584046
babylm,babylm_S1,7,1500000,1.5M,me,4.285119
babylm,babylm_S1,7,1500000,1.5M,meat,9.447867
babylm,babylm_S1,7,1500000,1.5M,medicine,10.032177
babylm,babylm_S1,7,1500000,1.5M,milk,9.649460
babylm,babylm_S1,7,1500000,1.5M,mine,9.792237
babylm,babylm_S1,7,1500000,1.5M,mommy,13.223961
babylm,babylm_S1,7,1500000,1.5M,money,8.241386
babylm,babylm_S1,7,1500000,1.5M,monkey,10.500238
babylm,babylm_S1,7,1500000,1.5M,moo,12.107082
babylm,babylm_S1,7,1500000,1.5M,moon,9.572762
babylm,babylm_S1,7,1500000,1.5M,moose,11.790674
babylm,babylm_S1,7,1500000,1.5M,mop,13.113399
babylm,babylm_S1,7,1500000,1.5M,more,5.521274
babylm,babylm_S1,7,1500000,1.5M,morning,6.483019
babylm,babylm_S1,7,1500000,1.5M,motorcycle,11.640143
babylm,babylm_S1,7,1500000,1.5M,mouse,10.032064
babylm,babylm_S1,7,1500000,1.5M,mouth,7.278621
babylm,babylm_S1,7,1500000,1.5M,movie,8.052601
babylm,babylm_S1,7,1500000,1.5M,much,4.949182
babylm,babylm_S1,7,1500000,1.5M,muffin,15.711068
babylm,babylm_S1,7,1500000,1.5M,my,5.758063
babylm,babylm_S1,7,1500000,1.5M,myself,8.378556
babylm,babylm_S1,7,1500000,1.5M,nail,10.384420
babylm,babylm_S1,7,1500000,1.5M,nap,9.954047
babylm,babylm_S1,7,1500000,1.5M,napkin,12.242219
babylm,babylm_S1,7,1500000,1.5M,naughty,11.082148
babylm,babylm_S1,7,1500000,1.5M,necklace,11.352946
babylm,babylm_S1,7,1500000,1.5M,need,6.494868
babylm,babylm_S1,7,1500000,1.5M,new,6.626007
babylm,babylm_S1,7,1500000,1.5M,next,8.002542
babylm,babylm_S1,7,1500000,1.5M,nice,7.777926
babylm,babylm_S1,7,1500000,1.5M,night,7.899063
babylm,babylm_S1,7,1500000,1.5M,no,8.098729
babylm,babylm_S1,7,1500000,1.5M,noisy,12.425509
babylm,babylm_S1,7,1500000,1.5M,none,9.567350
babylm,babylm_S1,7,1500000,1.5M,noodles,12.868496
babylm,babylm_S1,7,1500000,1.5M,nose,8.685606
babylm,babylm_S1,7,1500000,1.5M,not,5.460257
babylm,babylm_S1,7,1500000,1.5M,now,6.395339
babylm,babylm_S1,7,1500000,1.5M,nurse,9.688562
babylm,babylm_S1,7,1500000,1.5M,nuts,11.410204
babylm,babylm_S1,7,1500000,1.5M,of,2.074157
babylm,babylm_S1,7,1500000,1.5M,off,6.614395
babylm,babylm_S1,7,1500000,1.5M,old,6.869731
babylm,babylm_S1,7,1500000,1.5M,on,4.281458
babylm,babylm_S1,7,1500000,1.5M,open,8.287658
babylm,babylm_S1,7,1500000,1.5M,orange,10.445153
babylm,babylm_S1,7,1500000,1.5M,other,5.513897
babylm,babylm_S1,7,1500000,1.5M,ouch,13.410556
babylm,babylm_S1,7,1500000,1.5M,our,6.377075
babylm,babylm_S1,7,1500000,1.5M,out,5.484395
babylm,babylm_S1,7,1500000,1.5M,outside,8.512987
babylm,babylm_S1,7,1500000,1.5M,oven,10.205984
babylm,babylm_S1,7,1500000,1.5M,over,5.715487
babylm,babylm_S1,7,1500000,1.5M,owl,11.445072
babylm,babylm_S1,7,1500000,1.5M,paint,10.145796
babylm,babylm_S1,7,1500000,1.5M,pajamas,12.466254
babylm,babylm_S1,7,1500000,1.5M,pancake,12.868246
babylm,babylm_S1,7,1500000,1.5M,pants,10.737333
babylm,babylm_S1,7,1500000,1.5M,paper,8.046191
babylm,babylm_S1,7,1500000,1.5M,park,9.057407
babylm,babylm_S1,7,1500000,1.5M,party,8.385543
babylm,babylm_S1,7,1500000,1.5M,peanut,13.782695
babylm,babylm_S1,7,1500000,1.5M,peas,10.844448
babylm,babylm_S1,7,1500000,1.5M,pen,9.228678
babylm,babylm_S1,7,1500000,1.5M,pencil,11.642350
babylm,babylm_S1,7,1500000,1.5M,penguin,12.969455
babylm,babylm_S1,7,1500000,1.5M,penis,11.078806
babylm,babylm_S1,7,1500000,1.5M,penny,10.164926
babylm,babylm_S1,7,1500000,1.5M,people,6.643503
babylm,babylm_S1,7,1500000,1.5M,person,7.539185
babylm,babylm_S1,7,1500000,1.5M,pick,8.457747
babylm,babylm_S1,7,1500000,1.5M,pickle,12.874976
babylm,babylm_S1,7,1500000,1.5M,picnic,9.537497
babylm,babylm_S1,7,1500000,1.5M,picture,8.192460
babylm,babylm_S1,7,1500000,1.5M,pig,9.470469
babylm,babylm_S1,7,1500000,1.5M,pillow,10.400474
babylm,babylm_S1,7,1500000,1.5M,pizza,11.242148
babylm,babylm_S1,7,1500000,1.5M,plant,9.835481
babylm,babylm_S1,7,1500000,1.5M,plate,9.702638
babylm,babylm_S1,7,1500000,1.5M,play,6.472093
babylm,babylm_S1,7,1500000,1.5M,playground,10.366421
babylm,babylm_S1,7,1500000,1.5M,please,9.687023
babylm,babylm_S1,7,1500000,1.5M,police,8.568078
babylm,babylm_S1,7,1500000,1.5M,pony,9.907096
babylm,babylm_S1,7,1500000,1.5M,pool,10.103787
babylm,babylm_S1,7,1500000,1.5M,poor,9.297456
babylm,babylm_S1,7,1500000,1.5M,popcorn,12.748305
babylm,babylm_S1,7,1500000,1.5M,popsicle,14.556455
babylm,babylm_S1,7,1500000,1.5M,porch,9.176719
babylm,babylm_S1,7,1500000,1.5M,potato,11.537259
babylm,babylm_S1,7,1500000,1.5M,pour,11.849491
babylm,babylm_S1,7,1500000,1.5M,present,8.210239
babylm,babylm_S1,7,1500000,1.5M,pretend,10.454685
babylm,babylm_S1,7,1500000,1.5M,pretty,8.301701
babylm,babylm_S1,7,1500000,1.5M,pretzel,13.846410
babylm,babylm_S1,7,1500000,1.5M,pudding,11.813680
babylm,babylm_S1,7,1500000,1.5M,pull,9.598088
babylm,babylm_S1,7,1500000,1.5M,pumpkin,12.752896
babylm,babylm_S1,7,1500000,1.5M,puppy,11.316340
babylm,babylm_S1,7,1500000,1.5M,purse,11.228938
babylm,babylm_S1,7,1500000,1.5M,push,10.622551
babylm,babylm_S1,7,1500000,1.5M,put,6.854086
babylm,babylm_S1,7,1500000,1.5M,puzzle,11.758758
babylm,babylm_S1,7,1500000,1.5M,quack,14.286578
babylm,babylm_S1,7,1500000,1.5M,quiet,8.722553
babylm,babylm_S1,7,1500000,1.5M,radio,9.108633
babylm,babylm_S1,7,1500000,1.5M,rain,9.326555
babylm,babylm_S1,7,1500000,1.5M,raisin,15.509651
babylm,babylm_S1,7,1500000,1.5M,read,7.103004
babylm,babylm_S1,7,1500000,1.5M,red,8.249710
babylm,babylm_S1,7,1500000,1.5M,refrigerator,12.291537
babylm,babylm_S1,7,1500000,1.5M,ride,9.531356
babylm,babylm_S1,7,1500000,1.5M,rip,12.019382
babylm,babylm_S1,7,1500000,1.5M,rock,9.476888
babylm,babylm_S1,7,1500000,1.5M,rocking,11.447349
babylm,babylm_S1,7,1500000,1.5M,roof,8.683268
babylm,babylm_S1,7,1500000,1.5M,room,6.855412
babylm,babylm_S1,7,1500000,1.5M,rooster,11.929989
babylm,babylm_S1,7,1500000,1.5M,run,8.422520
babylm,babylm_S1,7,1500000,1.5M,sad,9.204582
babylm,babylm_S1,7,1500000,1.5M,salt,10.064529
babylm,babylm_S1,7,1500000,1.5M,same,5.693092
babylm,babylm_S1,7,1500000,1.5M,sandwich,11.072658
babylm,babylm_S1,7,1500000,1.5M,sauce,11.410753
babylm,babylm_S1,7,1500000,1.5M,say,7.897322
babylm,babylm_S1,7,1500000,1.5M,scared,9.331905
babylm,babylm_S1,7,1500000,1.5M,scarf,11.425699
babylm,babylm_S1,7,1500000,1.5M,school,7.042905
babylm,babylm_S1,7,1500000,1.5M,scissors,11.894196
babylm,babylm_S1,7,1500000,1.5M,see,5.626079
babylm,babylm_S1,7,1500000,1.5M,shake,10.965933
babylm,babylm_S1,7,1500000,1.5M,share,9.137771
babylm,babylm_S1,7,1500000,1.5M,she,6.247138
babylm,babylm_S1,7,1500000,1.5M,sheep,10.537884
babylm,babylm_S1,7,1500000,1.5M,shh,12.037083
babylm,babylm_S1,7,1500000,1.5M,shirt,10.436631
babylm,babylm_S1,7,1500000,1.5M,shoe,10.879106
babylm,babylm_S1,7,1500000,1.5M,shopping,11.139144
babylm,babylm_S1,7,1500000,1.5M,shorts,12.048131
babylm,babylm_S1,7,1500000,1.5M,shoulder,8.942536
babylm,babylm_S1,7,1500000,1.5M,shovel,12.063642
babylm,babylm_S1,7,1500000,1.5M,show,7.717893
babylm,babylm_S1,7,1500000,1.5M,shower,9.511747
babylm,babylm_S1,7,1500000,1.5M,sick,9.038358
babylm,babylm_S1,7,1500000,1.5M,sidewalk,10.445675
babylm,babylm_S1,7,1500000,1.5M,sing,8.864796
babylm,babylm_S1,7,1500000,1.5M,sink,10.977110
babylm,babylm_S1,7,1500000,1.5M,sister,8.143170
babylm,babylm_S1,7,1500000,1.5M,sit,8.480566
babylm,babylm_S1,7,1500000,1.5M,skate,12.698293
babylm,babylm_S1,7,1500000,1.5M,sky,8.100757
babylm,babylm_S1,7,1500000,1.5M,sled,11.383979
babylm,babylm_S1,7,1500000,1.5M,sleep,7.840349
babylm,babylm_S1,7,1500000,1.5M,sleepy,10.742671
babylm,babylm_S1,7,1500000,1.5M,slide,10.952487
babylm,babylm_S1,7,1500000,1.5M,slipper,13.202505
babylm,babylm_S1,7,1500000,1.5M,slow,10.051224
babylm,babylm_S1,7,1500000,1.5M,smile,9.156728
babylm,babylm_S1,7,1500000,1.5M,snack,11.859919
babylm,babylm_S1,7,1500000,1.5M,snow,8.923701
babylm,babylm_S1,7,1500000,1.5M,so,6.234223
babylm,babylm_S1,7,1500000,1.5M,soap,10.845764
babylm,babylm_S1,7,1500000,1.5M,sock,12.091481
babylm,babylm_S1,7,1500000,1.5M,soda,12.547450
babylm,babylm_S1,7,1500000,1.5M,sofa,9.570773
babylm,babylm_S1,7,1500000,1.5M,soft,8.914846
babylm,babylm_S1,7,1500000,1.5M,some,5.480872
babylm,babylm_S1,7,1500000,1.5M,soup,10.875524
babylm,babylm_S1,7,1500000,1.5M,spill,11.720578
babylm,babylm_S1,7,1500000,1.5M,splash,11.942968
babylm,babylm_S1,7,1500000,1.5M,spoon,10.986156
babylm,babylm_S1,7,1500000,1.5M,sprinkler,15.563715
babylm,babylm_S1,7,1500000,1.5M,squirrel,11.202879
babylm,babylm_S1,7,1500000,1.5M,stairs,9.013287
babylm,babylm_S1,7,1500000,1.5M,stand,8.450129
babylm,babylm_S1,7,1500000,1.5M,star,8.912768
babylm,babylm_S1,7,1500000,1.5M,stay,7.905238
babylm,babylm_S1,7,1500000,1.5M,stick,10.003121
babylm,babylm_S1,7,1500000,1.5M,sticky,12.007042
babylm,babylm_S1,7,1500000,1.5M,stone,9.944956
babylm,babylm_S1,7,1500000,1.5M,stop,9.060745
babylm,babylm_S1,7,1500000,1.5M,store,8.765817
babylm,babylm_S1,7,1500000,1.5M,story,7.607552
babylm,babylm_S1,7,1500000,1.5M,stove,9.352853
babylm,babylm_S1,7,1500000,1.5M,strawberry,12.465888
babylm,babylm_S1,7,1500000,1.5M,street,7.957962
babylm,babylm_S1,7,1500000,1.5M,stroller,15.263098
babylm,babylm_S1,7,1500000,1.5M,stuck,10.189783
babylm,babylm_S1,7,1500000,1.5M,sun,7.885511
babylm,babylm_S1,7,1500000,1.5M,sweater,10.884434
babylm,babylm_S1,7,1500000,1.5M,sweep,11.963553
babylm,babylm_S1,7,1500000,1.5M,swim,10.613169
babylm,babylm_S1,7,1500000,1.5M,swing,10.475009
babylm,babylm_S1,7,1500000,1.5M,table,7.851992
babylm,babylm_S1,7,1500000,1.5M,take,6.392229
babylm,babylm_S1,7,1500000,1.5M,talk,7.518529
babylm,babylm_S1,7,1500000,1.5M,tape,9.963843
babylm,babylm_S1,7,1500000,1.5M,taste,10.624011
babylm,babylm_S1,7,1500000,1.5M,teacher,9.403355
babylm,babylm_S1,7,1500000,1.5M,tear,10.186459
babylm,babylm_S1,7,1500000,1.5M,telephone,9.686746
babylm,babylm_S1,7,1500000,1.5M,thank,9.819690
babylm,babylm_S1,7,1500000,1.5M,that,4.654281
babylm,babylm_S1,7,1500000,1.5M,the,2.352312
babylm,babylm_S1,7,1500000,1.5M,their,5.785150
babylm,babylm_S1,7,1500000,1.5M,them,4.988305
babylm,babylm_S1,7,1500000,1.5M,then,5.873034
babylm,babylm_S1,7,1500000,1.5M,there,6.678967
babylm,babylm_S1,7,1500000,1.5M,these,6.431741
babylm,babylm_S1,7,1500000,1.5M,they,6.027809
babylm,babylm_S1,7,1500000,1.5M,think,4.204269
babylm,babylm_S1,7,1500000,1.5M,thirsty,11.059254
babylm,babylm_S1,7,1500000,1.5M,this,5.022375
babylm,babylm_S1,7,1500000,1.5M,those,6.939591
babylm,babylm_S1,7,1500000,1.5M,throw,9.308683
babylm,babylm_S1,7,1500000,1.5M,tickle,14.361579
babylm,babylm_S1,7,1500000,1.5M,tiger,11.539992
babylm,babylm_S1,7,1500000,1.5M,time,4.322396
babylm,babylm_S1,7,1500000,1.5M,tiny,9.438996
babylm,babylm_S1,7,1500000,1.5M,tired,9.380370
babylm,babylm_S1,7,1500000,1.5M,tissue,10.839433
babylm,babylm_S1,7,1500000,1.5M,to,2.392737
babylm,babylm_S1,7,1500000,1.5M,toast,11.496136
babylm,babylm_S1,7,1500000,1.5M,today,8.539094
babylm,babylm_S1,7,1500000,1.5M,tomorrow,8.991960
babylm,babylm_S1,7,1500000,1.5M,tongue,8.876881
babylm,babylm_S1,7,1500000,1.5M,tonight,9.220766
babylm,babylm_S1,7,1500000,1.5M,too,7.504024
babylm,babylm_S1,7,1500000,1.5M,tooth,11.002799
babylm,babylm_S1,7,1500000,1.5M,toothbrush,12.648000
babylm,babylm_S1,7,1500000,1.5M,touch,8.125670
babylm,babylm_S1,7,1500000,1.5M,towel,10.765887
babylm,babylm_S1,7,1500000,1.5M,tractor,12.036524
babylm,babylm_S1,7,1500000,1.5M,train,8.855231
babylm,babylm_S1,7,1500000,1.5M,trash,11.524338
babylm,babylm_S1,7,1500000,1.5M,tray,10.731911
babylm,babylm_S1,7,1500000,1.5M,tree,8.139935
babylm,babylm_S1,7,1500000,1.5M,truck,10.383418
babylm,babylm_S1,7,1500000,1.5M,try,7.195535
babylm,babylm_S1,7,1500000,1.5M,tummy,12.805613
babylm,babylm_S1,7,1500000,1.5M,tuna,13.268281
babylm,babylm_S1,7,1500000,1.5M,turkey,11.371195
babylm,babylm_S1,7,1500000,1.5M,turn,8.687865
babylm,babylm_S1,7,1500000,1.5M,turtle,11.336597
babylm,babylm_S1,7,1500000,1.5M,tv,12.041192
babylm,babylm_S1,7,1500000,1.5M,uh,11.117468
babylm,babylm_S1,7,1500000,1.5M,uncle,10.057740
babylm,babylm_S1,7,1500000,1.5M,under,7.480205
babylm,babylm_S1,7,1500000,1.5M,up,5.544436
babylm,babylm_S1,7,1500000,1.5M,us,5.151965
babylm,babylm_S1,7,1500000,1.5M,vacuum,11.806574
babylm,babylm_S1,7,1500000,1.5M,vanilla,13.147464
babylm,babylm_S1,7,1500000,1.5M,wait,10.048904
babylm,babylm_S1,7,1500000,1.5M,wake,9.873152
babylm,babylm_S1,7,1500000,1.5M,walk,8.945844
babylm,babylm_S1,7,1500000,1.5M,walker,13.293157
babylm,babylm_S1,7,1500000,1.5M,wanna,8.269510
babylm,babylm_S1,7,1500000,1.5M,was,3.308726
babylm,babylm_S1,7,1500000,1.5M,wash,10.149139
babylm,babylm_S1,7,1500000,1.5M,washing,10.420591
babylm,babylm_S1,7,1500000,1.5M,watch,8.747238
babylm,babylm_S1,7,1500000,1.5M,water,7.272373
babylm,babylm_S1,7,1500000,1.5M,we,6.839748
babylm,babylm_S1,7,1500000,1.5M,were,5.257181
babylm,babylm_S1,7,1500000,1.5M,wet,9.847178
babylm,babylm_S1,7,1500000,1.5M,what,7.256366
babylm,babylm_S1,7,1500000,1.5M,when,6.164446
babylm,babylm_S1,7,1500000,1.5M,where,6.902713
babylm,babylm_S1,7,1500000,1.5M,which,6.049914
babylm,babylm_S1,7,1500000,1.5M,white,7.962196
babylm,babylm_S1,7,1500000,1.5M,who,6.484389
babylm,babylm_S1,7,1500000,1.5M,why,8.752823
babylm,babylm_S1,7,1500000,1.5M,will,5.613493
babylm,babylm_S1,7,1500000,1.5M,wind,8.573712
babylm,babylm_S1,7,1500000,1.5M,window,7.401751
babylm,babylm_S1,7,1500000,1.5M,windy,12.209373
babylm,babylm_S1,7,1500000,1.5M,wipe,11.225692
babylm,babylm_S1,7,1500000,1.5M,wish,7.536999
babylm,babylm_S1,7,1500000,1.5M,with,3.663558
babylm,babylm_S1,7,1500000,1.5M,wolf,9.377411
babylm,babylm_S1,7,1500000,1.5M,woods,7.719141
babylm,babylm_S1,7,1500000,1.5M,woof,12.856066
babylm,babylm_S1,7,1500000,1.5M,work,6.693668
babylm,babylm_S1,7,1500000,1.5M,would,5.468587
babylm,babylm_S1,7,1500000,1.5M,write,9.636698
babylm,babylm_S1,7,1500000,1.5M,yard,10.271872
babylm,babylm_S1,7,1500000,1.5M,yellow,9.720790
babylm,babylm_S1,7,1500000,1.5M,yes,10.268248
babylm,babylm_S1,7,1500000,1.5M,yesterday,9.752518
babylm,babylm_S1,7,1500000,1.5M,yogurt,13.989373
babylm,babylm_S1,7,1500000,1.5M,you,5.791528
babylm,babylm_S1,7,1500000,1.5M,your,5.764969
babylm,babylm_S1,7,1500000,1.5M,yourself,8.078496
babylm,babylm_S1,7,1500000,1.5M,yum,13.239132
babylm,babylm_S1,7,1500000,1.5M,zebra,12.561346
babylm,babylm_S1,7,1500000,1.5M,zipper,15.611424
babylm,babylm_S1,7,1500000,1.5M,zoo,11.434528
babylm,babylm_S1,7,2000000,2M,a,3.479411
babylm,babylm_S1,7,2000000,2M,about,5.697402
babylm,babylm_S1,7,2000000,2M,above,8.251444
babylm,babylm_S1,7,2000000,2M,after,6.858736
babylm,babylm_S1,7,2000000,2M,airplane,10.511497
babylm,babylm_S1,7,2000000,2M,all,5.827133
babylm,babylm_S1,7,2000000,2M,alligator,11.237686
babylm,babylm_S1,7,2000000,2M,am,6.952873
babylm,babylm_S1,7,2000000,2M,and,4.211619
babylm,babylm_S1,7,2000000,2M,animal,8.065081
babylm,babylm_S1,7,2000000,2M,ankle,10.752082
babylm,babylm_S1,7,2000000,2M,another,6.744108
babylm,babylm_S1,7,2000000,2M,any,5.490229
babylm,babylm_S1,7,2000000,2M,apple,10.223954
babylm,babylm_S1,7,2000000,2M,are,5.308103
babylm,babylm_S1,7,2000000,2M,arm,7.549433
babylm,babylm_S1,7,2000000,2M,around,6.692110
babylm,babylm_S1,7,2000000,2M,asleep,8.628149
babylm,babylm_S1,7,2000000,2M,at,2.769287
babylm,babylm_S1,7,2000000,2M,aunt,10.914977
babylm,babylm_S1,7,2000000,2M,awake,9.269483
babylm,babylm_S1,7,2000000,2M,away,5.071990
babylm,babylm_S1,7,2000000,2M,baby,8.828592
babylm,babylm_S1,7,2000000,2M,babysitter,12.333646
babylm,babylm_S1,7,2000000,2M,back,5.833452
babylm,babylm_S1,7,2000000,2M,backyard,10.300961
babylm,babylm_S1,7,2000000,2M,bad,7.711461
